k1,k2,S(Add^5 k1 k2),R1,R2
4.0,10.0,1.0,0.4,0.6643856189774725
4.0,11.0,1.0,0.4,0.6918863237274595
4.0,12.0,1.0,0.4,0.7169925001442313
4.0,13.0,1.0,0.4,0.7400879436282184
4.0,14.0,1.0,0.4,0.7614709844115207
4.0,15.0,1.0,0.4,0.7813781191217037
4.0,16.0,1.0,0.4,0.8
4.0,17.0,1.0,0.4,0.817492568250068
4.0,18.0,1.0,0.4,0.8339850002884625
4.0,19.0,1.0,0.4,0.8495855026887171
4.0,20.0,1.0,0.4,0.8643856189774726
4.0,21.0,1.0,0.4,0.8784634845557522
4.0,22.0,1.0,0.4,0.8918863237274595
4.0,23.0,1.0,0.4,0.9047123912114026
4.0,24.0,1.0,0.4,0.9169925001442314
4.0,25.0,1.0,0.4,0.9287712379549448
4.0,26.0,1.0,0.4,0.9400879436282186
4.0,27.0,1.0,0.4,0.9509775004326938
4.0,28.0,1.0,0.4,0.9614709844115208
4.0,29.0,0.9794061302681992,0.4,0.9715961990255144
4.0,30.0,0.9529569892516498,0.4,0.9813781191217036
4.0,31.0,0.9248991935483871,0.4,0.9908392620773752
4.0,32.0,0.8984374999999998,0.4,1.0
5.0,1.0,1.0,0.4643856189774725,0.0
5.0,2.0,1.0,0.4643856189774725,0.2
5.0,3.0,1.0,0.4643856189774725,0.31699250014423125
5.0,4.0,1.0,0.4643856189774725,0.4
5.0,5.0,1.0,0.4643856189774725,0.4643856189774725
5.0,6.0,1.0,0.4643856189774725,0.5169925001442313
5.0,7.0,1.0,0.4643856189774725,0.5614709844115209
5.0,8.0,1.0,0.4643856189774725,0.6
5.0,9.0,1.0,0.4643856189774725,0.6339850002884625
5.0,10.0,1.0,0.4643856189774725,0.6643856189774725
5.0,11.0,1.0,0.4643856189774725,0.6918863237274595
5.0,12.0,1.0,0.4643856189774725,0.7169925001442313
5.0,13.0,1.0,0.4643856189774725,0.7400879436282184
5.0,14.0,1.0,0.4643856189774725,0.7614709844115207
5.0,15.0,1.0,0.4643856189774725,0.7813781191217037
5.0,16.0,1.0,0.4643856189774725,0.8
5.0,17.0,1.0,0.4643856189774725,0.817492568250068
5.0,18.0,1.0,0.4643856189774725,0.8339850002884625
5.0,19.0,1.0,0.4643856189774725,0.8495855026887171
5.0,20.0,1.0,0.4643856189774725,0.8643856189774726
5.0,21.0,1.0,0.4643856189774725,0.8784634845557522
5.0,22.0,1.0,0.4643856189774725,0.8918863237274595
5.0,23.0,1.0,0.4643856189774725,0.9047123912114026
5.0,24.0,1.0,0.4643856189774725,0.9169925001442314
5.0,25.0,1.0,0.4643856189774725,0.9287712379549448
5.0,26.0,1.0,0.4643856189774725,0.9400879436282186
5.0,27.0,0.9703703703703704,0.4643856189774725,0.9509775004326938
5.0,28.0,0.9357142857142856,0.4643856189774725,0.9614709844115208
5.0,29.0,0.9034482758620688,0.4643856189774725,0.9715961990255144
5.0,30.0,0.8733333333333335,0.4643856189774725,0.9813781191217036
5.0,31.0,0.8451612903225805,0.4643856189774725,0.9908392620773752
5.0,32.0,0.8187500000000001,0.4643856189774725,1.0
6.0,1.0,1.0,0.5169925001442313,0.0
6.0,2.0,1.0,0.5169925001442313,0.2
6.0,3.0,1.0,0.5169925001442313,0.31699250014423125
6.0,4.0,1.0,0.5169925001442313,0.4
6.0,5.0,1.0,0.5169925001442313,0.4643856189774725
6.0,6.0,1.0,0.5169925001442313,0.5169925001442313
6.0,7.0,1.0,0.5169925001442313,0.5614709844115209
6.0,8.0,1.0,0.5169925001442313,0.6
6.0,9.0,1.0,0.5169925001442313,0.6339850002884625
6.0,10.0,1.0,0.5169925001442313,0.6643856189774725
6.0,11.0,1.0,0.5169925001442313,0.6918863237274595
6.0,12.0,1.0,0.5169925001442313,0.7169925001442313
6.0,13.0,1.0,0.5169925001442313,0.7400879436282184
6.0,14.0,1.0,0.5169925001442313,0.7614709844115207
6.0,15.0,1.0,0.5169925001442313,0.7813781191217037
6.0,16.0,1.0,0.5169925001442313,0.8
6.0,17.0,1.0,0.5169925001442313,0.817492568250068
6.0,18.0,1.0,0.5169925001442313,0.8339850002884625
6.0,19.0,1.0,0.5169925001442313,0.8495855026887171
6.0,20.0,1.0,0.5169925001442313,0.8643856189774726
6.0,21.0,1.0,0.5169925001442313,0.8784634845557522
6.0,22.0,1.0,0.5169925001442313,0.8918863237274595
6.0,23.0,1.0,0.5169925001442313,0.9047123912114026
6.0,24.0,1.0,0.5169925001442313,0.9169925001442314
6.0,25.0,0.9800000000000002,0.5169925001442313,0.9287712379549448
6.0,26.0,0.942307692307692,0.5169925001442313,0.9400879436282186
6.0,27.0,0.9074074074074072,0.5169925001442313,0.9509775004326938
6.0,28.0,0.875,0.5169925001442313,0.9614709844115208
6.0,29.0,0.8448275862068965,0.5169925001442313,0.9715961990255144
6.0,30.0,0.8166666666666665,0.5169925001442313,0.9813781191217036
6.0,31.0,0.7903225806451613,0.5169925001442313,0.9908392620773752
6.0,32.0,0.765625,0.5169925001442313,1.0
7.0,1.0,1.0,0.5614709844115209,0.0
7.0,2.0,1.0,0.5614709844115209,0.2
7.0,3.0,1.0,0.5614709844115209,0.31699250014423125
7.0,4.0,1.0,0.5614709844115209,0.4
7.0,5.0,1.0,0.5614709844115209,0.4643856189774725
7.0,6.0,1.0,0.5614709844115209,0.5169925001442313
7.0,7.0,1.0,0.5614709844115209,0.5614709844115209
7.0,8.0,1.0,0.5614709844115209,0.6
7.0,9.0,1.0,0.5614709844115209,0.6339850002884625
7.0,10.0,1.0,0.5614709844115209,0.6643856189774725
7.0,11.0,1.0,0.5614709844115209,0.6918863237274595
7.0,12.0,1.0,0.5614709844115209,0.7169925001442313
7.0,13.0,1.0,0.5614709844115209,0.7400879436282184
7.0,14.0,1.0,0.5614709844115209,0.7614709844115207
7.0,15.0,1.0,0.5614709844115209,0.7813781191217037
7.0,16.0,1.0,0.5614709844115209,0.8
7.0,17.0,1.0,0.5614709844115209,0.817492568250068
7.0,18.0,1.0,0.5614709844115209,0.8339850002884625
7.0,19.0,1.0,0.5614709844115209,0.8495855026887171
7.0,20.0,1.0,0.5614709844115209,0.8643856189774726
7.0,21.0,1.0,0.5614709844115209,0.8784634845557522
7.0,22.0,1.0,0.5614709844115209,0.8918863237274595
7.0,23.0,0.9896480331262938,0.5614709844115209,0.9047123912114026
7.0,24.0,0.9567972350230414,0.5614709844115209,0.9169925001442314
7.0,25.0,0.9248351648351648,0.5614709844115209,0.9287712379549448
7.0,26.0,0.8915343915343918,0.5614709844115209,0.9400879436282186
7.0,27.0,0.8605442176870748,0.5614709844115209,0.9509775004326938
7.0,28.0,0.8316326530612245,0.5614709844115209,0.9614709844115208
7.0,29.0,0.8029556650246303,0.5614709844115209,0.9715961990255144
7.0,30.0,0.7761904761904762,0.5614709844115209,0.9813781191217036
7.0,31.0,0.7511520737327188,0.5614709844115209,0.9908392620773752
7.0,32.0,0.7276785714285714,0.5614709844115209,1.0
8.0,1.0,1.0,0.6,0.0
8.0,2.0,1.0,0.6,0.2
8.0,3.0,1.0,0.6,0.31699250014423125
8.0,4.0,1.0,0.6,0.4
8.0,5.0,1.0,0.6,0.4643856189774725
8.0,6.0,1.0,0.6,0.5169925001442313
8.0,7.0,1.0,0.6,0.5614709844115209
8.0,8.0,1.0,0.6,0.6
8.0,9.0,1.0,0.6,0.6339850002884625
8.0,10.0,1.0,0.6,0.6643856189774725
8.0,11.0,1.0,0.6,0.6918863237274595
8.0,12.0,1.0,0.6,0.7169925001442313
8.0,13.0,1.0,0.6,0.7400879436282184
8.0,14.0,1.0,0.6,0.7614709844115207
8.0,15.0,1.0,0.6,0.7813781191217037
8.0,16.0,1.0,0.6,0.8
8.0,17.0,1.0,0.6,0.817492568250068
8.0,18.0,1.0,0.6,0.8339850002884625
8.0,19.0,1.0,0.6,0.8495855026887171
8.0,20.0,1.0,0.6,0.8643856189774726
8.0,21.0,0.9974489795918364,0.6,0.8784634845557522
8.0,22.0,0.9621865203761756,0.6,0.8918863237274595
8.0,23.0,0.9293478260869568,0.6,0.9047123912114026
8.0,24.0,0.8986895161290323,0.6,0.9169925001442314
8.0,25.0,0.8700000000000003,0.6,0.9287712379549448
8.0,26.0,0.8430944055944054,0.6,0.9400879436282186
8.0,27.0,0.8178104575163401,0.6,0.9509775004326938
8.0,28.0,0.7929495073891626,0.6,0.9614709844115208
8.0,29.0,0.7672413793103449,0.6,0.9715961990255144
8.0,30.0,0.7431451612903226,0.6,0.9813781191217036
8.0,31.0,0.7205141129032259,0.6,0.9908392620773752
8.0,32.0,0.69921875,0.6,1.0
9.0,1.0,1.0,0.6339850002884625,0.0
9.0,2.0,1.0,0.6339850002884625,0.2
9.0,3.0,1.0,0.6339850002884625,0.31699250014423125
9.0,4.0,1.0,0.6339850002884625,0.4
9.0,5.0,1.0,0.6339850002884625,0.4643856189774725
9.0,6.0,1.0,0.6339850002884625,0.5169925001442313
9.0,7.0,1.0,0.6339850002884625,0.5614709844115209
9.0,8.0,1.0,0.6339850002884625,0.6
9.0,9.0,1.0,0.6339850002884625,0.6339850002884625
9.0,10.0,1.0,0.6339850002884625,0.6643856189774725
9.0,11.0,1.0,0.6339850002884625,0.6918863237274595
9.0,12.0,1.0,0.6339850002884625,0.7169925001442313
9.0,13.0,1.0,0.6339850002884625,0.7400879436282184
9.0,14.0,1.0,0.6339850002884625,0.7614709844115207
9.0,15.0,1.0,0.6339850002884625,0.7813781191217037
9.0,16.0,1.0,0.6339850002884625,0.8
9.0,17.0,1.0,0.6339850002884625,0.817492568250068
9.0,18.0,1.0,0.6339850002884625,0.8339850002884625
9.0,19.0,1.0,0.6339850002884625,0.8495855026887171
9.0,20.0,0.9825102880658436,0.6339850002884625,0.8643856189774726
9.0,21.0,0.9467120181405896,0.6339850002884625,0.8784634845557522
9.0,22.0,0.9134447927551376,0.6339850002884625,0.8918863237274595
9.0,23.0,0.8824476650563607,0.6339850002884625,0.9047123912114026
9.0,24.0,0.8534946236559141,0.6339850002884625,0.9169925001442314
9.0,25.0,0.8222222222222222,0.6339850002884625,0.9287712379549448
9.0,26.0,0.7905982905982907,0.6339850002884625,0.9400879436282186
9.0,27.0,0.7613168724279837,0.6339850002884625,0.9509775004326938
9.0,28.0,0.7341269841269841,0.6339850002884625,0.9614709844115208
9.0,29.0,0.7088122605363985,0.6339850002884625,0.9715961990255144
9.0,30.0,0.6851851851851853,0.6339850002884625,0.9813781191217036
9.0,31.0,0.6630824372759857,0.6339850002884625,0.9908392620773752
9.0,32.0,0.6423611111111112,0.6339850002884625,1.0
10.0,1.0,1.0,0.6643856189774725,0.0
10.0,2.0,1.0,0.6643856189774725,0.2
10.0,3.0,1.0,0.6643856189774725,0.31699250014423125
10.0,4.0,1.0,0.6643856189774725,0.4
10.0,5.0,1.0,0.6643856189774725,0.4643856189774725
10.0,6.0,1.0,0.6643856189774725,0.5169925001442313
10.0,7.0,1.0,0.6643856189774725,0.5614709844115209
10.0,8.0,1.0,0.6643856189774725,0.6
10.0,9.0,1.0,0.6643856189774725,0.6339850002884625
10.0,10.0,1.0,0.6643856189774725,0.6643856189774725
10.0,11.0,1.0,0.6643856189774725,0.6918863237274595
10.0,12.0,1.0,0.6643856189774725,0.7169925001442313
10.0,13.0,1.0,0.6643856189774725,0.7400879436282184
10.0,14.0,1.0,0.6643856189774725,0.7614709844115207
10.0,15.0,1.0,0.6643856189774725,0.7813781191217037
10.0,16.0,1.0,0.6643856189774725,0.8
10.0,17.0,1.0,0.6643856189774725,0.817492568250068
10.0,18.0,1.0,0.6643856189774725,0.8339850002884625
10.0,19.0,0.9761133603238864,0.6643856189774725,0.8495855026887171
10.0,20.0,0.9401851851851852,0.6643856189774725,0.8643856189774726
10.0,21.0,0.906122448979592,0.6643856189774725,0.8784634845557522
10.0,22.0,0.8681818181818182,0.6643856189774725,0.8918863237274595
10.0,23.0,0.8304347826086957,0.6643856189774725,0.9047123912114026
10.0,24.0,0.7958333333333334,0.6643856189774725,0.9169925001442314
10.0,25.0,0.7640000000211044,0.6643856189774725,0.9287712379549448
10.0,26.0,0.7346153846153847,0.6643856189774725,0.9400879436282186
10.0,27.0,0.7074074074074075,0.6643856189774725,0.9509775004326938
10.0,28.0,0.6821428571428572,0.6643856189774725,0.9614709844115208
10.0,29.0,0.6586206896551723,0.6643856189774725,0.9715961990255144
10.0,30.0,0.6366666666666667,0.6643856189774725,0.9813781191217036
10.0,31.0,0.6161290322580646,0.6643856189774725,0.9908392620773752
10.0,32.0,0.596875,0.6643856189774725,1.0
11.0,1.0,1.0,0.6918863237274595,0.0
11.0,2.0,1.0,0.6918863237274595,0.2
11.0,3.0,1.0,0.6918863237274595,0.31699250014423125
11.0,4.0,1.0,0.6918863237274595,0.4
11.0,5.0,1.0,0.6918863237274595,0.4643856189774725
11.0,6.0,1.0,0.6918863237274595,0.5169925001442313
11.0,7.0,1.0,0.6918863237274595,0.5614709844115209
11.0,8.0,1.0,0.6918863237274595,0.6
11.0,9.0,1.0,0.6918863237274595,0.6339850002884625
11.0,10.0,1.0,0.6918863237274595,0.6643856189774725
11.0,11.0,1.0,0.6918863237274595,0.6918863237274595
11.0,12.0,1.0,0.6918863237274595,0.7169925001442313
11.0,13.0,1.0,0.6918863237274595,0.7400879436282184
11.0,14.0,1.0,0.6918863237274595,0.7614709844115207
11.0,15.0,1.0,0.6918863237274595,0.7813781191217037
11.0,16.0,1.0,0.6918863237274595,0.8
11.0,17.0,1.0,0.6918863237274595,0.817492568250068
11.0,18.0,0.9742014742014744,0.6918863237274595,0.8339850002884625
11.0,19.0,0.938535149061465,0.6918863237274595,0.8495855026887171
11.0,20.0,0.8932900432900432,0.6918863237274595,0.8643856189774726
11.0,21.0,0.8518299881936245,0.6918863237274595,0.8784634845557522
11.0,22.0,0.8140495867768597,0.6918863237274595,0.8918863237274595
11.0,23.0,0.7786561264822134,0.6918863237274595,0.9047123912114026
11.0,24.0,0.7462121212121213,0.6918863237274595,0.9169925001442314
11.0,25.0,0.7163636363636365,0.6918863237274595,0.9287712379549448
11.0,26.0,0.6888111888111887,0.6918863237274595,0.9400879436282186
11.0,27.0,0.6632996632996633,0.6918863237274595,0.9509775004326938
11.0,28.0,0.6396103896103897,0.6918863237274595,0.9614709844115208
11.0,29.0,0.6175548589341693,0.6918863237274595,0.9715961990255144
11.0,30.0,0.596969696969697,0.6918863237274595,0.9813781191217036
11.0,31.0,0.5777126099706744,0.6918863237274595,0.9908392620773752
11.0,32.0,0.5596590909090908,0.6918863237274595,1.0
12.0,1.0,1.0,0.7169925001442313,0.0
12.0,2.0,1.0,0.7169925001442313,0.2
12.0,3.0,1.0,0.7169925001442313,0.31699250014423125
12.0,4.0,1.0,0.7169925001442313,0.4
12.0,5.0,1.0,0.7169925001442313,0.4643856189774725
12.0,6.0,1.0,0.7169925001442313,0.5169925001442313
12.0,7.0,1.0,0.7169925001442313,0.5614709844115209
12.0,8.0,1.0,0.7169925001442313,0.6
12.0,9.0,1.0,0.7169925001442313,0.6339850002884625
12.0,10.0,1.0,0.7169925001442313,0.6643856189774725
12.0,11.0,1.0,0.7169925001442313,0.6918863237274595
12.0,12.0,1.0,0.7169925001442313,0.7169925001442313
12.0,13.0,1.0,0.7169925001442313,0.7400879436282184
12.0,14.0,1.0,0.7169925001442313,0.7614709844115207
12.0,15.0,1.0,0.7169925001442313,0.7813781191217037
12.0,16.0,1.0,0.7169925001442313,0.8
12.0,17.0,0.9693499350959895,0.7169925001442313,0.817492568250068
12.0,18.0,0.9257246376811592,0.7169925001442313,0.8339850002884625
12.0,19.0,0.8821271929824561,0.7169925001442313,0.8495855026887171
12.0,20.0,0.8418650793650793,0.7169925001442313,0.8643856189774726
12.0,21.0,0.8028499278499279,0.7169925001442313,0.8784634845557522
12.0,22.0,0.7672924901185771,0.7169925001442313,0.8918863237274595
12.0,23.0,0.7347524154589371,0.7169925001442313,0.9047123912114026
12.0,24.0,0.7048611111111109,0.7169925001442313,0.9169925001442314
12.0,25.0,0.6766666666666667,0.7169925001442313,0.9287712379549448
12.0,26.0,0.6506410256410255,0.7169925001442313,0.9400879436282186
12.0,27.0,0.6265432098765431,0.7169925001442313,0.9509775004326938
12.0,28.0,0.6041666666666667,0.7169925001442313,0.9614709844115208
12.0,29.0,0.5833333333333334,0.7169925001442313,0.9715961990255144
12.0,30.0,0.5638888888888889,0.7169925001442313,0.9813781191217036
12.0,31.0,0.5456989247311828,0.7169925001442313,0.9908392620773752
12.0,32.0,0.5286458333333333,0.7169925001442313,1.0
13.0,1.0,1.0,0.7400879436282184,0.0
13.0,2.0,1.0,0.7400879436282184,0.2
13.0,3.0,1.0,0.7400879436282184,0.31699250014423125
13.0,4.0,1.0,0.7400879436282184,0.4
13.0,5.0,1.0,0.7400879436282184,0.4643856189774725
13.0,6.0,1.0,0.7400879436282184,0.5169925001442313
13.0,7.0,1.0,0.7400879436282184,0.5614709844115209
13.0,8.0,1.0,0.7400879436282184,0.6
13.0,9.0,1.0,0.7400879436282184,0.6339850002884625
13.0,10.0,1.0,0.7400879436282184,0.6643856189774725
13.0,11.0,1.0,0.7400879436282184,0.6918863237274595
13.0,12.0,1.0,0.7400879436282184,0.7169925001442313
13.0,13.0,1.0,0.7400879436282184,0.7400879436282184
13.0,14.0,1.0,0.7400879436282184,0.7614709844115207
13.0,15.0,1.0,0.7400879436282184,0.7813781191217037
13.0,16.0,0.9689785024861072,0.7400879436282184,0.8
13.0,17.0,0.9199917729329496,0.7400879436282184,0.817492568250068
13.0,18.0,0.8745819397993312,0.7400879436282184,0.8339850002884625
13.0,19.0,0.8335020242914981,0.7400879436282184,0.8495855026887171
13.0,20.0,0.7961538461538462,0.7400879436282184,0.8643856189774726
13.0,21.0,0.7614052614052615,0.7400879436282184,0.8784634845557522
13.0,22.0,0.7277287929461842,0.7400879436282184,0.8918863237274595
13.0,23.0,0.6969063545150502,0.7400879436282184,0.9047123912114026
13.0,24.0,0.6685897435897437,0.7400879436282184,0.9169925001442314
13.0,25.0,0.6424852071005918,0.7400879436282184,0.9287712379549448
13.0,26.0,0.6183431952662721,0.7400879436282184,0.9400879436282186
13.0,27.0,0.5954415954415955,0.7400879436282184,0.9509775004326938
13.0,28.0,0.5741758241758244,0.7400879436282184,0.9614709844115208
13.0,29.0,0.5543766578249336,0.7400879436282184,0.9715961990255144
13.0,30.0,0.5358974358974361,0.7400879436282184,0.9813781191217036
13.0,31.0,0.5186104218362282,0.7400879436282184,0.9908392620773752
13.0,32.0,0.5024038461538461,0.7400879436282184,1.0
14.0,1.0,1.0,0.7614709844115207,0.0
14.0,2.0,1.0,0.7614709844115207,0.2
14.0,3.0,1.0,0.7614709844115207,0.31699250014423125
14.0,4.0,1.0,0.7614709844115207,0.4
14.0,5.0,1.0,0.7614709844115207,0.4643856189774725
14.0,6.0,1.0,0.7614709844115207,0.5169925001442313
14.0,7.0,1.0,0.7614709844115207,0.5614709844115209
14.0,8.0,1.0,0.7614709844115207,0.6
14.0,9.0,1.0,0.7614709844115207,0.6339850002884625
14.0,10.0,1.0,0.7614709844115207,0.6643856189774725
14.0,11.0,1.0,0.7614709844115207,0.6918863237274595
14.0,12.0,1.0,0.7614709844115207,0.7169925001442313
14.0,13.0,1.0,0.7614709844115207,0.7400879436282184
14.0,14.0,1.0,0.7614709844115207,0.7614709844115207
14.0,15.0,0.9736607142857144,0.7614709844115207,0.7813781191217037
14.0,16.0,0.9215561224489792,0.7614709844115207,0.8
14.0,17.0,0.8737585943468296,0.7614709844115207,0.817492568250068
14.0,18.0,0.8307453416149068,0.7614709844115207,0.8339850002884625
14.0,19.0,0.7918233082706765,0.7614709844115207,0.8495855026887171
14.0,20.0,0.7564285714285712,0.7614709844115207,0.8643856189774726
14.0,21.0,0.7240973312401884,0.7614709844115207,0.8784634845557522
14.0,22.0,0.6938170525127048,0.7614709844115207,0.8918863237274595
14.0,23.0,0.664466873706004,0.7614709844115207,0.9047123912114026
14.0,24.0,0.6374999999999997,0.7614709844115207,0.9169925001442314
14.0,25.0,0.6126373626373625,0.7614709844115207,0.9287712379549448
14.0,26.0,0.5896418396418398,0.7614709844115207,0.9400879436282186
14.0,27.0,0.5683106575963718,0.7614709844115207,0.9509775004326938
14.0,28.0,0.5484693877551021,0.7614709844115207,0.9614709844115208
14.0,29.0,0.5295566502463054,0.7614709844115207,0.9715961990255144
14.0,30.0,0.5119047619047619,0.7614709844115207,0.9813781191217036
14.0,31.0,0.4953917050691246,0.7614709844115207,0.9908392620773752
14.0,32.0,0.4799107142857142,0.7614709844115207,1.0
15.0,1.0,1.0,0.7813781191217037,0.0
15.0,2.0,1.0,0.7813781191217037,0.2
15.0,3.0,1.0,0.7813781191217037,0.31699250014423125
15.0,4.0,1.0,0.7813781191217037,0.4
15.0,5.0,1.0,0.7813781191217037,0.4643856189774725
15.0,6.0,1.0,0.7813781191217037,0.5169925001442313
15.0,7.0,1.0,0.7813781191217037,0.5614709844115209
15.0,8.0,1.0,0.7813781191217037,0.6
15.0,9.0,1.0,0.7813781191217037,0.6339850002884625
15.0,10.0,1.0,0.7813781191217037,0.6643856189774725
15.0,11.0,1.0,0.7813781191217037,0.6918863237274595
15.0,12.0,1.0,0.7813781191217037,0.7169925001442313
15.0,13.0,1.0,0.7813781191217037,0.7400879436282184
15.0,14.0,0.9736607142857144,0.7813781191217037,0.7614709844115207
15.0,15.0,0.93,0.7813781191217037,0.7813781191217037
15.0,16.0,0.8791666666666664,0.7813781191217037,0.8
15.0,17.0,0.8336898395721924,0.7813781191217037,0.817492568250068
15.0,18.0,0.7927536231884058,0.7813781191217037,0.8339850002884625
15.0,19.0,0.7557017543859649,0.7813781191217037,0.8495855026887171
15.0,20.0,0.722,0.7813781191217037,0.8643856189774726
15.0,21.0,0.6912087912087912,0.7813781191217037,0.8784634845557522
15.0,22.0,0.662962962962963,0.7813781191217037,0.8918863237274595
15.0,23.0,0.636352657004831,0.7813781191217037,0.9047123912114026
15.0,24.0,0.6105555555555556,0.7813781191217037,0.9169925001442314
15.0,25.0,0.5867692307692308,0.7813781191217037,0.9287712379549448
15.0,26.0,0.5647673314339979,0.7813781191217037,0.9400879436282186
15.0,27.0,0.5443562610229277,0.7813781191217037,0.9509775004326938
15.0,28.0,0.5253694581280788,0.7813781191217037,0.9614709844115208
15.0,29.0,0.5076628352490422,0.7813781191217037,0.9715961990255144
