R1,R2
0.49073883876048263,0.49481203478565794
0.49247699369243636,0.4930738798537042
0.4917800049878105,0.7801623694457474
0.4937565742052944,0.7781858002282634
0.22716687198845686,0.8615162882979593
0.4179032059394694,0.6707799543469468
0.7778457692182693,0.4940649590646701
0.7800197455773675,0.49189098270557186
0.4977893076685429,0.6915313804863443
0.7081092332473558,0.4812114549075315
0.16591774626681244,0.666497623919613
0.5013672402977467,0.3310481298886787
0.6236958864727997,0.491877665603143
0.6242618941621668,0.49131165791377585
0.37166407549386904,0.3948723722116998
0.42929042069941614,0.3372460270061527
0.23112911646399603,0.5398829447612702
0.2496149912113902,0.521397070013876
