R1,R2
0.24997241467364836,0.2499736803817009
0.249975569953355,0.24997052510199427
0.24996901055943643,0.39618234732285984
0.2499768666652748,0.3961744912170215
0.24996300802250548,0.49602163382109643
0.2499693383148842,0.4960153035287177
0.2496653529323567,0.5739344983450739
0.24976945173262516,0.5738303995448055
0.24901500268520693,0.6376530884829389
0.2494955051726528,0.6371725859954931
0.24912025096204704,0.6912276430843106
0.24942071791578,0.6909271761305776
0.24892417642084874,0.7379786513669532
0.24947402951788744,0.7374287982699145
0.24893670965727044,0.7790373407424219
0.24946073556139117,0.7785133148383012
0.2488749838729878,0.8157050062089752
0.24947516793614766,0.8151048221458154
0.24905113106742527,0.8488186215640248
0.24938732844482167,0.8484824241866283
0.24858606653557014,0.8794586696912075
0.24927772678823581,0.8787670094385418
0.24846789278145665,0.9074691557397175
0.24920460726310553,0.9067324412580686
0.24827135259986877,0.9334198194518875
0.24919754002539496,0.9324936320263613
0.2480558899115326,0.9576497647502995
0.24892572676270686,0.9567799278991252
0.2131912383606096,0.9340658211610628
0.22953202564554068,0.9177250338761318
0.3961763312832314,0.2499750291380044
0.39618388492578605,0.24996747549544973
0.3947733841316321,0.39517248261147464
0.3951989782900121,0.39474688845309464
0.3930164815983266,0.4957794060122236
0.3941802551270257,0.49461563248352447
0.39196173936862155,0.573753690804661
0.39378113026920264,0.57193429990408
0.3917037888190762,0.637204880516516
0.39347155484612395,0.6354371144894683
0.39213240898026913,0.690548371452981
0.3940591414570913,0.6886216389761588
0.39240364851744614,0.7369360691660963
0.39414942280994364,0.7351902948735989
0.39142167082015733,0.7786438446891383
0.3937644699784126,0.776301045530883
0.39202975174988663,0.8149062865257276
0.3940013106520142,0.8129347276236001
0.3912756501529493,0.8488082718954444
0.393189796595038,0.8468941254533557
0.3914583887611357,0.8789938819035147
0.3940347604876983,0.876417510176952
0.3899923386421884,0.9081573937016618
0.3931103776509364,0.9050393546929139
0.3914998266678945,0.933046361768847
0.3935070780456218,0.9310391103911198
0.2935975679917566,0.8900673874492282
0.34652913192009505,0.8371358235208898
0.24395472946248686,0.8356669072961407
0.31640643925251855,0.763215197506109
0.4960161828539558,0.24996915198037079
0.49602130071139217,0.24996403412293444
